"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","CPI","TOT","AGRWTH","M","2005-10",2.472128,
"BEL","CPI","TOT","AGRWTH","M","2005-11",2.560058,
"BEL","CPI","TOT","AGRWTH","M","2005-12",2.884967,
"BEL","CPI","TOT","AGRWTH","M","2006-01",2.621996,
"BEL","CPI","TOT","AGRWTH","M","2006-02",2.387556,
"BEL","CPI","TOT","AGRWTH","M","2006-03",1.701414,
"BEL","CPI","TOT","AGRWTH","M","2006-04",1.96055,
"BEL","CPI","TOT","AGRWTH","M","2006-05",2.184292,
"BEL","CPI","TOT","AGRWTH","M","2006-06",1.86838,
"BEL","CPI","TOT","AGRWTH","M","2006-07",1.608896,
"BEL","CPI","TOT","AGRWTH","M","2006-08",1.63082,
"BEL","CPI","TOT","AGRWTH","M","2006-09",1.227718,
"BEL","CPI","TOT","AGRWTH","M","2006-10",1.206244,
"BEL","CPI","TOT","AGRWTH","M","2006-11",1.490595,
"BEL","CPI","TOT","AGRWTH","M","2006-12",1.644581,
"BEL","CPI","TOT","AGRWTH","M","2007-01",1.66785,
"BEL","CPI","TOT","AGRWTH","M","2007-02",1.766576,
"BEL","CPI","TOT","AGRWTH","M","2007-03",1.814326,
"BEL","CPI","TOT","AGRWTH","M","2007-04",1.782155,
"BEL","CPI","TOT","AGRWTH","M","2007-05",1.284897,
"BEL","CPI","TOT","AGRWTH","M","2007-06",1.285047,
"BEL","CPI","TOT","AGRWTH","M","2007-07",1.37385,
"BEL","CPI","TOT","AGRWTH","M","2007-08",1.116279,
"BEL","CPI","TOT","AGRWTH","M","2007-09",1.504373,
"BEL","CPI","TOT","AGRWTH","M","2007-10",2.243515,
"BEL","CPI","TOT","AGRWTH","M","2007-11",2.949062,
"BEL","CPI","TOT","AGRWTH","M","2007-12",3.084623,
"BEL","CPI","TOT","AGRWTH","M","2008-01",3.455497,
"BEL","CPI","TOT","AGRWTH","M","2008-02",3.645411,
"BEL","CPI","TOT","AGRWTH","M","2008-03",4.385559,
"BEL","CPI","TOT","AGRWTH","M","2008-04",4.158507,
"BEL","CPI","TOT","AGRWTH","M","2008-05",5.212778,
"BEL","CPI","TOT","AGRWTH","M","2008-06",5.801615,
"BEL","CPI","TOT","AGRWTH","M","2008-07",5.903296,
"BEL","CPI","TOT","AGRWTH","M","2008-08",5.393284,
"BEL","CPI","TOT","AGRWTH","M","2008-09",5.46875,
"BEL","CPI","TOT","AGRWTH","M","2008-10",4.72,
"BEL","CPI","TOT","AGRWTH","M","2008-11",3.136322,
"BEL","CPI","TOT","AGRWTH","M","2008-12",2.630985,
"BEL","CPI","TOT","AGRWTH","M","2009-01",2.316689,
"BEL","CPI","TOT","AGRWTH","M","2009-02",1.931666,
"BEL","CPI","TOT","AGRWTH","M","2009-03",0.6207737,
"BEL","CPI","TOT","AGRWTH","M","2009-04",0.597213,
"BEL","CPI","TOT","AGRWTH","M","2009-05",-0.3726844,
"BEL","CPI","TOT","AGRWTH","M","2009-06",-1.101057,
"BEL","CPI","TOT","AGRWTH","M","2009-07",-1.680946,
"BEL","CPI","TOT","AGRWTH","M","2009-08",-0.7746863,
"BEL","CPI","TOT","AGRWTH","M","2009-09",-1.198257,
"BEL","CPI","TOT","AGRWTH","M","2009-10",-0.9712976,
"BEL","CPI","TOT","AGRWTH","M","2009-11",-0.1207597,
"BEL","CPI","TOT","AGRWTH","M","2009-12",0.2640555,
"BEL","CPI","TOT","AGRWTH","M","2010-01",0.6155199,
"BEL","CPI","TOT","AGRWTH","M","2010-02",0.7010626,
"BEL","CPI","TOT","AGRWTH","M","2010-03",1.652528,
"BEL","CPI","TOT","AGRWTH","M","2010-04",1.791996,
"BEL","CPI","TOT","AGRWTH","M","2010-05",2.277478,
"BEL","CPI","TOT","AGRWTH","M","2010-06",2.458113,
"BEL","CPI","TOT","AGRWTH","M","2010-07",2.570042,
"BEL","CPI","TOT","AGRWTH","M","2010-08",2.320211,
"BEL","CPI","TOT","AGRWTH","M","2010-09",2.910695,
"BEL","CPI","TOT","AGRWTH","M","2010-10",3.008596,
"BEL","CPI","TOT","AGRWTH","M","2010-11",2.868762,
"BEL","CPI","TOT","AGRWTH","M","2010-12",3.105454,
"BEL","CPI","TOT","AGRWTH","M","2011-01",3.222635,
"BEL","CPI","TOT","AGRWTH","M","2011-02",3.383009,
"BEL","CPI","TOT","AGRWTH","M","2011-03",3.522272,
"BEL","CPI","TOT","AGRWTH","M","2011-04",3.412896,
"BEL","CPI","TOT","AGRWTH","M","2011-05",3.345525,
"BEL","CPI","TOT","AGRWTH","M","2011-06",3.679398,
"BEL","CPI","TOT","AGRWTH","M","2011-07",3.753092,
"BEL","CPI","TOT","AGRWTH","M","2011-08",3.600215,
"BEL","CPI","TOT","AGRWTH","M","2011-09",3.556889,
"BEL","CPI","TOT","AGRWTH","M","2011-10",3.573339,
"BEL","CPI","TOT","AGRWTH","M","2011-11",3.846565,
"BEL","CPI","TOT","AGRWTH","M","2011-12",3.480204,
"BEL","CPI","TOT","AGRWTH","M","2012-01",3.65118,
"BEL","CPI","TOT","AGRWTH","M","2012-02",3.661616,
"BEL","CPI","TOT","AGRWTH","M","2012-03",3.360553,
"BEL","CPI","TOT","AGRWTH","M","2012-04",3.185379,
"BEL","CPI","TOT","AGRWTH","M","2012-05",2.810451,
"BEL","CPI","TOT","AGRWTH","M","2012-06",2.251738,
"BEL","CPI","TOT","AGRWTH","M","2012-07",2.321725,
"BEL","CPI","TOT","AGRWTH","M","2012-08",2.852697,
"BEL","CPI","TOT","AGRWTH","M","2012-09",2.751914,
"BEL","CPI","TOT","AGRWTH","M","2012-10",2.778639,
"BEL","CPI","TOT","AGRWTH","M","2012-11",2.263607,
"BEL","CPI","TOT","AGRWTH","M","2012-12",2.231822,
"BEL","CPI","TOT","AGRWTH","M","2013-01",1.460078,
"BEL","CPI","TOT","AGRWTH","M","2013-02",1.187576,
"BEL","CPI","TOT","AGRWTH","M","2013-03",1.11415,
"BEL","CPI","TOT","AGRWTH","M","2013-04",1.002024,
"BEL","CPI","TOT","AGRWTH","M","2013-05",1.18457,
"BEL","CPI","TOT","AGRWTH","M","2013-06",1.593262,
"BEL","CPI","TOT","AGRWTH","M","2013-07",1.509319,
"BEL","CPI","TOT","AGRWTH","M","2013-08",1.008573,
"BEL","CPI","TOT","AGRWTH","M","2013-09",0.8960934,
"BEL","CPI","TOT","AGRWTH","M","2013-10",0.6331658,
"BEL","CPI","TOT","AGRWTH","M","2013-11",0.8149713,
"BEL","CPI","TOT","AGRWTH","M","2013-12",0.9657947,
"BEL","CPI","TOT","AGRWTH","M","2014-01",1.137164,
"BEL","CPI","TOT","AGRWTH","M","2014-02",0.9730163,
"BEL","CPI","TOT","AGRWTH","M","2014-03",0.8915156,
"BEL","CPI","TOT","AGRWTH","M","2014-04",0.6213048,
"BEL","CPI","TOT","AGRWTH","M","2014-05",0.3602161,
"BEL","CPI","TOT","AGRWTH","M","2014-06",0.2697033,
"BEL","CPI","TOT","AGRWTH","M","2014-07",0.3392875,
"BEL","CPI","TOT","AGRWTH","M","2014-08",0.01997004,
"BEL","CPI","TOT","AGRWTH","M","2014-09",-0.1197485,
"BEL","CPI","TOT","AGRWTH","M","2014-10",0.08988315,
"BEL","CPI","TOT","AGRWTH","M","2014-11",-0.1097804,
"BEL","CPI","TOT","AGRWTH","M","2014-12",-0.3786369,
"BEL","CPI","TOT","AGRWTH","M","2015-01",-0.6467662,
"BEL","CPI","TOT","AGRWTH","M","2015-02",-0.3973773,
"CAN","CPI","TOT","AGRWTH","M","1993-01",2.040816,
"CAN","CPI","TOT","AGRWTH","M","1993-02",2.40096,
"CAN","CPI","TOT","AGRWTH","M","1993-03",1.913876,
"CAN","CPI","TOT","AGRWTH","M","1993-04",1.792115,
"CAN","CPI","TOT","AGRWTH","M","1993-05",1.909308,
"CAN","CPI","TOT","AGRWTH","M","1993-06",1.666667,
"CAN","CPI","TOT","AGRWTH","M","1993-07",1.662708,
"CAN","CPI","TOT","AGRWTH","M","1993-08",1.781473,
"CAN","CPI","TOT","AGRWTH","M","1993-09",1.781473,
"CAN","CPI","TOT","AGRWTH","M","1993-10",1.897983,
"CAN","CPI","TOT","AGRWTH","M","1993-11",1.88902,
"CAN","CPI","TOT","AGRWTH","M","1993-12",1.652893,
"CAN","CPI","TOT","AGRWTH","M","1994-01",1.294118,
"CAN","CPI","TOT","AGRWTH","M","1994-02",0.1172333,
"CAN","CPI","TOT","AGRWTH","M","1994-03",0.2347418,
"CAN","CPI","TOT","AGRWTH","M","1994-04",0.2347418,
"CAN","CPI","TOT","AGRWTH","M","1994-05",-0.234192,
"CAN","CPI","TOT","AGRWTH","M","1994-06",0,
"CAN","CPI","TOT","AGRWTH","M","1994-07",0.1168224,
"CAN","CPI","TOT","AGRWTH","M","1994-08",0.1166861,
"CAN","CPI","TOT","AGRWTH","M","1994-09",0.2333722,
"CAN","CPI","TOT","AGRWTH","M","1994-10",-0.2328289,
"CAN","CPI","TOT","AGRWTH","M","1994-11",-0.1158749,
"CAN","CPI","TOT","AGRWTH","M","1994-12",0.232288,
"CAN","CPI","TOT","AGRWTH","M","1995-01",0.5807201,
"CAN","CPI","TOT","AGRWTH","M","1995-02",1.873536,
"CAN","CPI","TOT","AGRWTH","M","1995-03",2.107728,
"CAN","CPI","TOT","AGRWTH","M","1995-04",2.459016,
"CAN","CPI","TOT","AGRWTH","M","1995-05",2.934272,
"CAN","CPI","TOT","AGRWTH","M","1995-06",2.693208,
"CAN","CPI","TOT","AGRWTH","M","1995-07",2.567095,
"CAN","CPI","TOT","AGRWTH","M","1995-08",2.214452,
"CAN","CPI","TOT","AGRWTH","M","1995-09",2.211874,
"CAN","CPI","TOT","AGRWTH","M","1995-10",2.333722,
"CAN","CPI","TOT","AGRWTH","M","1995-11",2.088167,
"CAN","CPI","TOT","AGRWTH","M","1995-12",1.738123,
"CAN","CPI","TOT","AGRWTH","M","1996-01",1.616628,
"CAN","CPI","TOT","AGRWTH","M","1996-02",1.264368,
"CAN","CPI","TOT","AGRWTH","M","1996-03",1.490826,
"CAN","CPI","TOT","AGRWTH","M","1996-04",1.371429,
"CAN","CPI","TOT","AGRWTH","M","1996-05",1.482326,
"CAN","CPI","TOT","AGRWTH","M","1996-06",1.482326,
"CAN","CPI","TOT","AGRWTH","M","1996-07",1.251422,
"CAN","CPI","TOT","AGRWTH","M","1996-08",1.482326,
"CAN","CPI","TOT","AGRWTH","M","1996-09",1.480638,
"CAN","CPI","TOT","AGRWTH","M","1996-10",1.824401,
"CAN","CPI","TOT","AGRWTH","M","1996-11",1.931818,
"CAN","CPI","TOT","AGRWTH","M","1996-12",2.164009,
"CAN","CPI","TOT","AGRWTH","M","1997-01",2.159091,
"CAN","CPI","TOT","AGRWTH","M","1997-02",2.270148,
"CAN","CPI","TOT","AGRWTH","M","1997-03",1.920904,
"CAN","CPI","TOT","AGRWTH","M","1997-04",1.691094,
"CAN","CPI","TOT","AGRWTH","M","1997-05",1.460674,
"CAN","CPI","TOT","AGRWTH","M","1997-06",1.685393,
"CAN","CPI","TOT","AGRWTH","M","1997-07",1.685393,
"CAN","CPI","TOT","AGRWTH","M","1997-08",1.797753,
"CAN","CPI","TOT","AGRWTH","M","1997-09",1.683502,
"CAN","CPI","TOT","AGRWTH","M","1997-10",1.455767,
"CAN","CPI","TOT","AGRWTH","M","1997-11",0.8918617,
"CAN","CPI","TOT","AGRWTH","M","1997-12",0.7803791,
"CAN","CPI","TOT","AGRWTH","M","1998-01",1.112347,
"CAN","CPI","TOT","AGRWTH","M","1998-02",0.9988901,
"CAN","CPI","TOT","AGRWTH","M","1998-03",0.9977827,
"CAN","CPI","TOT","AGRWTH","M","1998-04",0.8869179,
"CAN","CPI","TOT","AGRWTH","M","1998-05",1.10742,
"CAN","CPI","TOT","AGRWTH","M","1998-06",0.9944751,
"CAN","CPI","TOT","AGRWTH","M","1998-07",0.9944751,
"CAN","CPI","TOT","AGRWTH","M","1998-08",0.8830022,
"CAN","CPI","TOT","AGRWTH","M","1998-09",0.6622517,
"CAN","CPI","TOT","AGRWTH","M","1998-10",1.103753,
"CAN","CPI","TOT","AGRWTH","M","1998-11",1.21547,
"CAN","CPI","TOT","AGRWTH","M","1998-12",0.9955752,
"CAN","CPI","TOT","AGRWTH","M","1999-01",0.660066,
"CAN","CPI","TOT","AGRWTH","M","1999-02",0.6593407,
"CAN","CPI","TOT","AGRWTH","M","1999-03",0.9879254,
"CAN","CPI","TOT","AGRWTH","M","1999-04",1.648352,
"CAN","CPI","TOT","AGRWTH","M","1999-05",1.533406,
"CAN","CPI","TOT","AGRWTH","M","1999-06",1.641138,
"CAN","CPI","TOT","AGRWTH","M","1999-07",1.859956,
"CAN","CPI","TOT","AGRWTH","M","1999-08",2.078775,
"CAN","CPI","TOT","AGRWTH","M","1999-09",2.631579,
"CAN","CPI","TOT","AGRWTH","M","1999-10",2.292576,
"CAN","CPI","TOT","AGRWTH","M","1999-11",2.183406,
"CAN","CPI","TOT","AGRWTH","M","1999-12",2.628697,
"CAN","CPI","TOT","AGRWTH","M","2000-01",2.185792,
"CAN","CPI","TOT","AGRWTH","M","2000-02",2.729258,
"CAN","CPI","TOT","AGRWTH","M","2000-03",3.043478,
"CAN","CPI","TOT","AGRWTH","M","2000-04",2.162162,
"CAN","CPI","TOT","AGRWTH","M","2000-05",2.373247,
"CAN","CPI","TOT","AGRWTH","M","2000-06",2.798708,
"CAN","CPI","TOT","AGRWTH","M","2000-07",2.900107,
"CAN","CPI","TOT","AGRWTH","M","2000-08",2.572347,
"CAN","CPI","TOT","AGRWTH","M","2000-09",2.67094,
"CAN","CPI","TOT","AGRWTH","M","2000-10",2.774813,
"CAN","CPI","TOT","AGRWTH","M","2000-11",3.205128,
"CAN","CPI","TOT","AGRWTH","M","2000-12",3.201708,
"CAN","CPI","TOT","AGRWTH","M","2001-01",2.994653,
"CAN","CPI","TOT","AGRWTH","M","2001-02",2.869288,
"CAN","CPI","TOT","AGRWTH","M","2001-03",2.42616,
"CAN","CPI","TOT","AGRWTH","M","2001-04",3.492064,
"CAN","CPI","TOT","AGRWTH","M","2001-05",3.898841,
"CAN","CPI","TOT","AGRWTH","M","2001-06",3.350785,
"CAN","CPI","TOT","AGRWTH","M","2001-07",2.713988,
"CAN","CPI","TOT","AGRWTH","M","2001-08",2.821317,
"CAN","CPI","TOT","AGRWTH","M","2001-09",2.601457,
"CAN","CPI","TOT","AGRWTH","M","2001-10",1.869159,
"CAN","CPI","TOT","AGRWTH","M","2001-11",0.621118,
"CAN","CPI","TOT","AGRWTH","M","2001-12",0.7238883,
"CAN","CPI","TOT","AGRWTH","M","2002-01",1.349948,
"CAN","CPI","TOT","AGRWTH","M","2002-02",1.446281,
"CAN","CPI","TOT","AGRWTH","M","2002-03",1.853759,
"CAN","CPI","TOT","AGRWTH","M","2002-04",1.738241,
"CAN","CPI","TOT","AGRWTH","M","2002-05",1.115619,
"CAN","CPI","TOT","AGRWTH","M","2002-06",1.215806,
"CAN","CPI","TOT","AGRWTH","M","2002-07",2.134146,
"CAN","CPI","TOT","AGRWTH","M","2002-08",2.54065,
"CAN","CPI","TOT","AGRWTH","M","2002-09",2.332657,
"CAN","CPI","TOT","AGRWTH","M","2002-10",3.160041,
"CAN","CPI","TOT","AGRWTH","M","2002-11",4.423868,
"CAN","CPI","TOT","AGRWTH","M","2002-12",3.798768,
"CAN","CPI","TOT","AGRWTH","M","2003-01",4.508197,
"CAN","CPI","TOT","AGRWTH","M","2003-02",4.684318,
"CAN","CPI","TOT","AGRWTH","M","2003-03",4.246714,
"CAN","CPI","TOT","AGRWTH","M","2003-04",2.914573,
"CAN","CPI","TOT","AGRWTH","M","2003-05",2.808425,
"CAN","CPI","TOT","AGRWTH","M","2003-06",2.602603,
"CAN","CPI","TOT","AGRWTH","M","2003-07",2.089552,
"CAN","CPI","TOT","AGRWTH","M","2003-08",1.982161,
"CAN","CPI","TOT","AGRWTH","M","2003-09",2.180377,
"CAN","CPI","TOT","AGRWTH","M","2003-10",1.581028,
"CAN","CPI","TOT","AGRWTH","M","2003-11",1.576355,
"CAN","CPI","TOT","AGRWTH","M","2003-12",2.077151,
"CAN","CPI","TOT","AGRWTH","M","2004-01",1.27451,
"CAN","CPI","TOT","AGRWTH","M","2004-02",0.6809338,
"CAN","CPI","TOT","AGRWTH","M","2004-03",0.7759457,
"CAN","CPI","TOT","AGRWTH","M","2004-04",1.660156,
"CAN","CPI","TOT","AGRWTH","M","2004-05",2.439024,
"CAN","CPI","TOT","AGRWTH","M","2004-06",2.536585,
"CAN","CPI","TOT","AGRWTH","M","2004-07",2.339181,
"CAN","CPI","TOT","AGRWTH","M","2004-08",1.846453,
"CAN","CPI","TOT","AGRWTH","M","2004-09",1.842871,
"CAN","CPI","TOT","AGRWTH","M","2004-10",2.33463,
"CAN","CPI","TOT","AGRWTH","M","2004-11",2.42483,
"CAN","CPI","TOT","AGRWTH","M","2004-12",2.131783,
"CAN","CPI","TOT","AGRWTH","M","2005-01",1.936108,
"CAN","CPI","TOT","AGRWTH","M","2005-02",2.125604,
"CAN","CPI","TOT","AGRWTH","M","2005-03",2.309913,
"CAN","CPI","TOT","AGRWTH","M","2005-04",2.401537,
"CAN","CPI","TOT","AGRWTH","M","2005-05",1.619048,
"CAN","CPI","TOT","AGRWTH","M","2005-06",1.712655,
"CAN","CPI","TOT","AGRWTH","M","2005-07",2,
"CAN","CPI","TOT","AGRWTH","M","2005-08",2.576336,
"CAN","CPI","TOT","AGRWTH","M","2005-09",3.238095,
"CAN","CPI","TOT","AGRWTH","M","2005-10",2.56654,
"CAN","CPI","TOT","AGRWTH","M","2005-11",1.988636,
"CAN","CPI","TOT","AGRWTH","M","2005-12",2.087286,
"CAN","CPI","TOT","AGRWTH","M","2006-01",2.754036,
"CAN","CPI","TOT","AGRWTH","M","2006-02",2.17597,
"CAN","CPI","TOT","AGRWTH","M","2006-03",2.163688,
"CAN","CPI","TOT","AGRWTH","M","2006-04",2.439024,
"CAN","CPI","TOT","AGRWTH","M","2006-05",2.811621,
"CAN","CPI","TOT","AGRWTH","M","2006-06",2.43218,
"CAN","CPI","TOT","AGRWTH","M","2006-07",2.334267,
"CAN","CPI","TOT","AGRWTH","M","2006-08",2.139535,
"CAN","CPI","TOT","AGRWTH","M","2006-09",0.7380074,
"CAN","CPI","TOT","AGRWTH","M","2006-10",1.019462,
"CAN","CPI","TOT","AGRWTH","M","2006-11",1.392758,
"CAN","CPI","TOT","AGRWTH","M","2006-12",1.672862,
"CAN","CPI","TOT","AGRWTH","M","2007-01",1.109057,
"CAN","CPI","TOT","AGRWTH","M","2007-02",2.037037,
"CAN","CPI","TOT","AGRWTH","M","2007-03",2.302026,
"CAN","CPI","TOT","AGRWTH","M","2007-04",2.197802,
"CAN","CPI","TOT","AGRWTH","M","2007-05",2.187785,
"CAN","CPI","TOT","AGRWTH","M","2007-06",2.191781,
"CAN","CPI","TOT","AGRWTH","M","2007-07",2.189781,
"CAN","CPI","TOT","AGRWTH","M","2007-08",1.730419,
"CAN","CPI","TOT","AGRWTH","M","2007-09",2.472528,
"CAN","CPI","TOT","AGRWTH","M","2007-10",2.385321,
"CAN","CPI","TOT","AGRWTH","M","2007-11",2.472528,
"CAN","CPI","TOT","AGRWTH","M","2007-12",2.3766,
"CAN","CPI","TOT","AGRWTH","M","2008-01",2.193784,
"CAN","CPI","TOT","AGRWTH","M","2008-02",1.814882,
"CAN","CPI","TOT","AGRWTH","M","2008-03",1.350135,
"CAN","CPI","TOT","AGRWTH","M","2008-04",1.702509,
"CAN","CPI","TOT","AGRWTH","M","2008-05",2.230152,
"CAN","CPI","TOT","AGRWTH","M","2008-06",3.127793,
"CAN","CPI","TOT","AGRWTH","M","2008-07",3.392857,
"CAN","CPI","TOT","AGRWTH","M","2008-08",3.491495,
"CAN","CPI","TOT","AGRWTH","M","2008-09",3.395889,
"CAN","CPI","TOT","AGRWTH","M","2008-10",2.598566,
"CAN","CPI","TOT","AGRWTH","M","2008-11",1.966041,
"CAN","CPI","TOT","AGRWTH","M","2008-12",1.160714,
"CAN","CPI","TOT","AGRWTH","M","2009-01",1.073345,
"CAN","CPI","TOT","AGRWTH","M","2009-02",1.426025,
"CAN","CPI","TOT","AGRWTH","M","2009-03",1.243339,
"CAN","CPI","TOT","AGRWTH","M","2009-04",0.3524229,
"CAN","CPI","TOT","AGRWTH","M","2009-05",0.08726004,
"CAN","CPI","TOT","AGRWTH","M","2009-06",-0.2599653,
"CAN","CPI","TOT","AGRWTH","M","2009-07",-0.9499136,
"CAN","CPI","TOT","AGRWTH","M","2009-08",-0.7785467,
"CAN","CPI","TOT","AGRWTH","M","2009-09",-0.8643042,
"CAN","CPI","TOT","AGRWTH","M","2009-10",0.08733624,
"CAN","CPI","TOT","AGRWTH","M","2009-11",0.9640666,
"CAN","CPI","TOT","AGRWTH","M","2009-12",1.323919,
"CAN","CPI","TOT","AGRWTH","M","2010-01",1.858407,
"CAN","CPI","TOT","AGRWTH","M","2010-02",1.581722,
"CAN","CPI","TOT","AGRWTH","M","2010-03",1.403509,
"CAN","CPI","TOT","AGRWTH","M","2010-04",1.843723,
"CAN","CPI","TOT","AGRWTH","M","2010-05",1.394943,
"CAN","CPI","TOT","AGRWTH","M","2010-06",0.9556907,
"CAN","CPI","TOT","AGRWTH","M","2010-07",1.830863,
"CAN","CPI","TOT","AGRWTH","M","2010-08",1.743679,
"CAN","CPI","TOT","AGRWTH","M","2010-09",1.918047,
"CAN","CPI","TOT","AGRWTH","M","2010-10",2.443281,
"CAN","CPI","TOT","AGRWTH","M","2010-11",1.996528,
"CAN","CPI","TOT","AGRWTH","M","2010-12",2.351916,
"CAN","CPI","TOT","AGRWTH","M","2011-01",2.345786,
"CAN","CPI","TOT","AGRWTH","M","2011-02",2.16263,
"CAN","CPI","TOT","AGRWTH","M","2011-03",3.287197,
"CAN","CPI","TOT","AGRWTH","M","2011-04",3.275862,
"CAN","CPI","TOT","AGRWTH","M","2011-05",3.697335,
"CAN","CPI","TOT","AGRWTH","M","2011-06",3.098107,
"CAN","CPI","TOT","AGRWTH","M","2011-07",2.739726,
"CAN","CPI","TOT","AGRWTH","M","2011-08",3.084833,
"CAN","CPI","TOT","AGRWTH","M","2011-09",3.165098,
"CAN","CPI","TOT","AGRWTH","M","2011-10",2.896082,
"CAN","CPI","TOT","AGRWTH","M","2011-11",2.893617,
"CAN","CPI","TOT","AGRWTH","M","2011-12",2.297872,
"CAN","CPI","TOT","AGRWTH","M","2012-01",2.4618,
"CAN","CPI","TOT","AGRWTH","M","2012-02",2.624894,
"CAN","CPI","TOT","AGRWTH","M","2012-03",1.926298,
"CAN","CPI","TOT","AGRWTH","M","2012-04",2.003339,
"CAN","CPI","TOT","AGRWTH","M","2012-05",1.243781,
"CAN","CPI","TOT","AGRWTH","M","2012-06",1.502504,
"CAN","CPI","TOT","AGRWTH","M","2012-07",1.25,
"CAN","CPI","TOT","AGRWTH","M","2012-08",1.246883,
"CAN","CPI","TOT","AGRWTH","M","2012-09",1.160862,
"CAN","CPI","TOT","AGRWTH","M","2012-10",1.15894,
"CAN","CPI","TOT","AGRWTH","M","2012-11",0.8271298,
"CAN","CPI","TOT","AGRWTH","M","2012-12",0.8319467,
"CAN","CPI","TOT","AGRWTH","M","2013-01",0.4971002,
"CAN","CPI","TOT","AGRWTH","M","2013-02",1.237624,
"CAN","CPI","TOT","AGRWTH","M","2013-03",0.9860312,
"CAN","CPI","TOT","AGRWTH","M","2013-04",0.4091653,
"CAN","CPI","TOT","AGRWTH","M","2013-05",0.7371007,
"CAN","CPI","TOT","AGRWTH","M","2013-06",1.151316,
"CAN","CPI","TOT","AGRWTH","M","2013-07",1.316872,
"CAN","CPI","TOT","AGRWTH","M","2013-08",1.067323,
"CAN","CPI","TOT","AGRWTH","M","2013-09",1.065574,
"CAN","CPI","TOT","AGRWTH","M","2013-10",0.6546645,
"CAN","CPI","TOT","AGRWTH","M","2013-11",0.902379,
"CAN","CPI","TOT","AGRWTH","M","2013-12",1.237624,
"CAN","CPI","TOT","AGRWTH","M","2014-01",1.483924,
"CAN","CPI","TOT","AGRWTH","M","2014-02",1.140994,
"CAN","CPI","TOT","AGRWTH","M","2014-03",1.545972,
"CAN","CPI","TOT","AGRWTH","M","2014-04",2.03749,
"CAN","CPI","TOT","AGRWTH","M","2014-05",2.276423,
"CAN","CPI","TOT","AGRWTH","M","2014-06",2.357723,
"CAN","CPI","TOT","AGRWTH","M","2014-07",2.112104,
"CAN","CPI","TOT","AGRWTH","M","2014-08",2.112104,
"CAN","CPI","TOT","AGRWTH","M","2014-09",2.027575,
"CAN","CPI","TOT","AGRWTH","M","2014-10",2.357723,
"CAN","CPI","TOT","AGRWTH","M","2014-11",1.95122,
"CAN","CPI","TOT","AGRWTH","M","2014-12",1.466993,
"CAN","CPI","TOT","AGRWTH","M","2015-01",0.9748172,
"CAN","CPI","TOT","AGRWTH","M","2015-02",1.047542,
"CZE","CPI","TOT","AGRWTH","M","1993-01",21.08183,
"CZE","CPI","TOT","AGRWTH","M","1993-02",21.8707,
"CZE","CPI","TOT","AGRWTH","M","1993-03",21.88783,
"CZE","CPI","TOT","AGRWTH","M","1993-04",21.90476,
"CZE","CPI","TOT","AGRWTH","M","1993-05",21.81572,
"CZE","CPI","TOT","AGRWTH","M","1993-06",21.87919,
"CZE","CPI","TOT","AGRWTH","M","1993-07",21.33333,
"CZE","CPI","TOT","AGRWTH","M","1993-08",21.43808,
"CZE","CPI","TOT","AGRWTH","M","1993-09",21.02497,
"CZE","CPI","TOT","AGRWTH","M","1993-10",19.87097,
"CZE","CPI","TOT","AGRWTH","M","1993-11",17.88413,
"CZE","CPI","TOT","AGRWTH","M","1993-12",18.25,
"CZE","CPI","TOT","AGRWTH","M","1994-01",10.99656,
"CZE","CPI","TOT","AGRWTH","M","1994-02",9.819413,
"CZE","CPI","TOT","AGRWTH","M","1994-03",9.427609,
"CZE","CPI","TOT","AGRWTH","M","1994-04",9.263392,
"CZE","CPI","TOT","AGRWTH","M","1994-05",9.343716,
"CZE","CPI","TOT","AGRWTH","M","1994-06",9.581498,
"CZE","CPI","TOT","AGRWTH","M","1994-07",9.67033,
"CZE","CPI","TOT","AGRWTH","M","1994-08",10.19737,
"CZE","CPI","TOT","AGRWTH","M","1994-09",10.53203,
"CZE","CPI","TOT","AGRWTH","M","1994-10",10.65662,
"CZE","CPI","TOT","AGRWTH","M","1994-11",10.68376,
"CZE","CPI","TOT","AGRWTH","M","1994-12",10.2537,
"CZE","CPI","TOT","AGRWTH","M","1995-01",8.978328,
"CZE","CPI","TOT","AGRWTH","M","1995-02",9.602753,
"CZE","CPI","TOT","AGRWTH","M","1995-03",9.377927,
"CZE","CPI","TOT","AGRWTH","M","1995-04",9.996891,
"CZE","CPI","TOT","AGRWTH","M","1995-05",9.973905,
"CZE","CPI","TOT","AGRWTH","M","1995-06",9.906052,
"CZE","CPI","TOT","AGRWTH","M","1995-07",9.575673,
"CZE","CPI","TOT","AGRWTH","M","1995-08",8.812459,
"CZE","CPI","TOT","AGRWTH","M","1995-09",8.242931,
"CZE","CPI","TOT","AGRWTH","M","1995-10",8.00203,
"CZE","CPI","TOT","AGRWTH","M","1995-11",7.973812,
"CZE","CPI","TOT","AGRWTH","M","1995-12",7.649339,
"CZE","CPI","TOT","AGRWTH","M","1996-01",8.893281,
"CZE","CPI","TOT","AGRWTH","M","1996-02",8.414873,
"CZE","CPI","TOT","AGRWTH","M","1996-03",9.001957,
"CZE","CPI","TOT","AGRWTH","M","1996-04",8.527132,
"CZE","CPI","TOT","AGRWTH","M","1996-05",8.494208,
